City,CityCode,District,DistrictCode,Ward,WardCode,Level,English
Thành phố Hồ Chí Minh,79,Huyện Hóc Môn,784,Xã Bà Điểm,27592,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Thị trấn Tân Túc,27595,Thị trấn,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Phạm Văn Hai,27598,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Vĩnh Lộc A,27601,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Vĩnh Lộc B,27604,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Bình Lợi,27607,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Lê Minh Xuân,27610,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Tân Nhựt,27613,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Tân Kiên,27616,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Bình Hưng,27619,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Phong Phú,27622,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã An Phú Tây,27625,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Hưng Long,27628,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Đa Phước,27631,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Tân Quý Tây,27634,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Bình Chánh,27637,Xã,
Thành phố Hồ Chí Minh,79,Huyện Bình Chánh,785,Xã Quy Đức,27640,Xã,
Thành phố Hồ Chí Minh,79,Huyện Nhà Bè,786,Thị trấn Nhà Bè,27643,Thị trấn,
Thành phố Hồ Chí Minh,79,Huyện Nhà Bè,786,Xã Phước Kiển,27646,Xã,
Thành phố Hồ Chí Minh,79,Huyện Nhà Bè,786,Xã Phước Lộc,27649,Xã,
Thành phố Hồ Chí Minh,79,Huyện Nhà Bè,786,Xã Nhơn Đức,27652,Xã,
Thành phố Hồ Chí Minh,79,Huyện Nhà Bè,786,Xã Phú Xuân,27655,Xã,
Thành phố Hồ Chí Minh,79,Huyện Nhà Bè,786,Xã Long Thới,27658,Xã,
Thành phố Hồ Chí Minh,79,Huyện Nhà Bè,786,Xã Hiệp Phước,27661,Xã,
Thành phố Hồ Chí Minh,79,Huyện Cần Giờ,787,Thị trấn Cần Thạnh,27664,Thị trấn,
Thành phố Hồ Chí Minh,79,Huyện Cần Giờ,787,Xã Bình Khánh,27667,Xã,
Thành phố Hồ Chí Minh,79,Huyện Cần Giờ,787,Xã Tam Thôn Hiệp,27670,Xã,
Thành phố Hồ Chí Minh,79,Huyện Cần Giờ,787,Xã An Thới Đông,27673,Xã,
Thành phố Hồ Chí Minh,79,Huyện Cần Giờ,787,Xã Thạnh An,27676,Xã,
Thành phố Hồ Chí Minh,79,Huyện Cần Giờ,787,Xã Long Hòa,27679,Xã,
Thành phố Hồ Chí Minh,79,Huyện Cần Giờ,787,Xã Lý Nhơn,27682,Xã,
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Phường Mỹ Bình,30280,Phường,
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Phường Mỹ Long,30283,Phường,
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Phường Đông Xuyên,30285,Phường,Dong Xuyen Ward
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Phường Mỹ Xuyên,30286,Phường,
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Phường Bình Đức,30289,Phường,
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Phường Bình Khánh,30292,Phường,
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Phường Mỹ Phước,30295,Phường,
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Phường Mỹ Quý,30298,Phường,
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Phường Mỹ Thới,30301,Phường,
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Phường Mỹ Thạnh,30304,Phường,
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Phường Mỹ Hòa,30307,Phường,My Hoa Ward
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Xã Mỹ Khánh,30310,Xã,
Tỉnh An Giang,89,Thành phố Long Xuyên,883,Xã Mỹ Hoà Hưng,30313,Xã,
Tỉnh An Giang,89,Thành phố Châu Đốc,884,Phường Châu Phú B,30316,Phường,
Tỉnh An Giang,89,Thành phố Châu Đốc,884,Phường Châu Phú A,30319,Phường,
Tỉnh An Giang,89,Thành phố Châu Đốc,884,Phường Vĩnh Mỹ,30322,Phường,
Tỉnh An Giang,89,Thành phố Châu Đốc,884,Phường Núi Sam,30325,Phường,
Tỉnh An Giang,89,Thành phố Châu Đốc,884,Phường Vĩnh Ngươn,30328,Phường,
Tỉnh An Giang,89,Thành phố Châu Đốc,884,Xã Vĩnh Tế,30331,Xã,
Tỉnh An Giang,89,Thành phố Châu Đốc,884,Xã Vĩnh Châu,30334,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Thị trấn An Phú,30337,Thị trấn,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Khánh An,30340,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Thị Trấn Long Bình,30341,Thị trấn,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Khánh Bình,30343,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Quốc Thái,30346,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Nhơn Hội,30349,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Phú Hữu,30352,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Phú Hội,30355,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Phước Hưng,30358,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Vĩnh Lộc,30361,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Vĩnh Hậu,30364,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Vĩnh Trường,30367,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Vĩnh Hội Đông,30370,Xã,
Tỉnh An Giang,89,Huyện An Phú,886,Xã Đa Phước,30373,Xã,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Phường Long Thạnh,30376,Phường,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Phường Long Hưng,30377,Phường,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Phường Long Châu,30378,Phường,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Xã Phú Lộc,30379,Xã,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Xã Vĩnh Xương,30382,Xã,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Xã Vĩnh Hòa,30385,Xã,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Xã Tân Thạnh,30387,Xã,Tan Thanh Commune
Tỉnh An Giang,89,Thị xã Tân Châu,887,Xã Tân An,30388,Xã,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Xã Long An,30391,Xã,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Phường Long Phú,30394,Phường,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Xã Châu Phong,30397,Xã,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Xã Phú Vĩnh,30400,Xã,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Xã Lê Chánh,30403,Xã,
Tỉnh An Giang,89,Thị xã Tân Châu,887,Phường Long Sơn,30412,Phường,
Tỉnh An Giang,89,Huyện Phú Tân,888,Thị trấn Phú Mỹ,30406,Thị trấn,
Tỉnh An Giang,89,Huyện Phú Tân,888,Thị trấn Chợ Vàm,30409,Thị trấn,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Long Hoà,30415,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Phú Long,30418,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Phú Lâm,30421,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Phú Hiệp,30424,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Phú Thạnh,30427,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Hoà Lạc,30430,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Phú Thành,30433,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Phú An,30436,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Phú Xuân,30439,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Hiệp Xương,30442,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Phú Bình,30445,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Phú Thọ,30448,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Phú Hưng,30451,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Bình Thạnh Đông,30454,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Tân Hòa,30457,Xã,
Tỉnh An Giang,89,Huyện Phú Tân,888,Xã Tân Trung,30460,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Thị trấn Cái Dầu,30463,Thị trấn,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Khánh Hòa,30466,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Mỹ Đức,30469,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Mỹ Phú,30472,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Ô Long Vỹ,30475,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Vĩnh Thạnh Trung,30478,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Thạnh Mỹ Tây,30481,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Bình Long,30484,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Bình Mỹ,30487,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Bình Thủy,30490,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Đào Hữu Cảnh,30493,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Bình Phú,30496,Xã,
Tỉnh An Giang,89,Huyện Châu Phú,889,Xã Bình Chánh,30499,Xã,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Thị trấn Nhà Bàng,30502,Thị trấn,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Thị trấn Chi Lăng,30505,Thị trấn,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Xã Núi Voi,30508,Xã,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Xã Nhơn Hưng,30511,Xã,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Xã An Phú,30514,Xã,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Xã Thới Sơn,30517,Xã,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Thị trấn Tịnh Biên,30520,Thị trấn,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Xã Văn Giáo,30523,Xã,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Xã An Cư,30526,Xã,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Xã An Nông,30529,Xã,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Xã Vĩnh Trung,30532,Xã,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Xã Tân Lợi,30535,Xã,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Xã An Hảo,30538,Xã,
Tỉnh An Giang,89,Huyện Tịnh Biên,890,Xã Tân Lập,30541,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Thị trấn Tri Tôn,30544,Thị trấn,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Thị trấn Ba Chúc,30547,Thị trấn,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Lạc Quới,30550,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Lê Trì,30553,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Vĩnh Gia,30556,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Vĩnh Phước,30559,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Châu Lăng,30562,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Lương Phi,30565,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Lương An Trà,30568,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Tà Đảnh,30571,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Núi Tô,30574,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã An Tức,30577,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Cô Tô,30580,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Tân Tuyến,30583,Xã,
Tỉnh An Giang,89,Huyện Tri Tôn,891,Xã Ô Lâm,30586,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Thị trấn An Châu,30589,Thị trấn,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã An Hòa,30592,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã Cần Đăng,30595,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã Vĩnh Hanh,30598,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã Bình Thạnh,30601,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã Vĩnh Bình,30604,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã Bình Hòa,30607,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã Vĩnh An,30610,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã Hòa Bình Thạnh,30613,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã Vĩnh Lợi,30616,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã Vĩnh Nhuận,30619,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã Tân Phú,30622,Xã,
Tỉnh An Giang,89,Huyện Châu Thành,892,Xã Vĩnh Thành,30625,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Thị trấn Chợ Mới,30628,Thị trấn,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Thị trấn Mỹ Luông,30631,Thị trấn,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Kiến An,30634,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Mỹ Hội Đông,30637,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Long Điền A,30640,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Tấn Mỹ,30643,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Long Điền B,30646,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Kiến Thành,30649,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Mỹ Hiệp,30652,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Mỹ An,30655,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Nhơn Mỹ,30658,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Long Giang,30661,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Long Kiến,30664,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Bình Phước Xuân,30667,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã An Thạnh Trung,30670,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Hội An,30673,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Hòa Bình,30676,Xã,
Tỉnh An Giang,89,Huyện Chợ Mới,893,Xã Hòa An,30679,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Thị trấn Núi Sập,30682,Thị trấn,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Thị trấn Phú Hoà,30685,Thị trấn,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Thị Trấn Óc Eo,30688,Thị trấn,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Tây Phú,30691,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã An Bình,30692,Xã,An Binh Commune
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Vĩnh Phú,30694,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Vĩnh Trạch,30697,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Phú Thuận,30700,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Vĩnh Chánh,30703,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Định Mỹ,30706,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Định Thành,30709,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Mỹ Phú Đông,30712,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Vọng Đông,30715,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Vĩnh Khánh,30718,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Thoại Giang,30721,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Bình Thành,30724,Xã,
Tỉnh An Giang,89,Huyện Thoại Sơn,894,Xã Vọng Thê,30727,Xã,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường Cái Khế,31117,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường An Hòa,31120,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường Thới Bình,31123,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường An Nghiệp,31126,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường An Cư,31129,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường An Hội,31132,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường Tân An,31135,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường An Lạc,31138,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường An Phú,31141,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường Xuân Khánh,31144,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường Hưng Lợi,31147,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường An Khánh,31149,Phường,
Thành phố Cần Thơ,92,Quận Ninh Kiều,916,Phường An Bình,31150,Phường,
Thành phố Cần Thơ,92,Quận Ô Môn,917,Phường Châu Văn Liêm,31153,Phường,
Thành phố Cần Thơ,92,Quận Ô Môn,917,Phường Thới Hòa,31154,Phường,
Thành phố Cần Thơ,92,Quận Ô Môn,917,Phường Thới Long,31156,Phường,
Thành phố Cần Thơ,92,Quận Ô Môn,917,Phường Long Hưng,31157,Phường,
Thành phố Cần Thơ,92,Quận Ô Môn,917,Phường Thới An,31159,Phường,
Thành phố Cần Thơ,92,Quận Ô Môn,917,Phường Phước Thới,31162,Phường,
Thành phố Cần Thơ,92,Quận Ô Môn,917,Phường Trường Lạc,31165,Phường,
Thành phố Cần Thơ,92,Quận Bình Thuỷ,918,Phường Bình Thủy,31168,Phường,
Thành phố Cần Thơ,92,Quận Bình Thuỷ,918,Phường Trà An,31169,Phường,
Thành phố Cần Thơ,92,Quận Bình Thuỷ,918,Phường Trà Nóc,31171,Phường,
Thành phố Cần Thơ,92,Quận Bình Thuỷ,918,Phường Thới An Đông,31174,Phường,
Thành phố Cần Thơ,92,Quận Bình Thuỷ,918,Phường An Thới,31177,Phường,
Thành phố Cần Thơ,92,Quận Bình Thuỷ,918,Phường Bùi Hữu Nghĩa,31178,Phường,
Thành phố Cần Thơ,92,Quận Bình Thuỷ,918,Phường Long Hòa,31180,Phường,
Thành phố Cần Thơ,92,Quận Bình Thuỷ,918,Phường Long Tuyền,31183,Phường,
Thành phố Cần Thơ,92,Quận Cái Răng,919,Phường Lê Bình,31186,Phường,
Thành phố Cần Thơ,92,Quận Cái Răng,919,Phường Hưng Phú,31189,Phường,
Thành phố Cần Thơ,92,Quận Cái Răng,919,Phường Hưng Thạnh,31192,Phường,
Thành phố Cần Thơ,92,Quận Cái Răng,919,Phường Ba Láng,31195,Phường,
Thành phố Cần Thơ,92,Quận Cái Răng,919,Phường Thường Thạnh,31198,Phường,
Thành phố Cần Thơ,92,Quận Cái Răng,919,Phường Phú Thứ,31201,Phường,
Thành phố Cần Thơ,92,Quận Cái Răng,919,Phường Tân Phú,31204,Phường,
Thành phố Cần Thơ,92,Quận Thốt Nốt,923,Phường Thốt Nốt,31207,Phường,
Thành phố Cần Thơ,92,Quận Thốt Nốt,923,Phường Thới Thuận,31210,Phường,
Thành phố Cần Thơ,92,Quận Thốt Nốt,923,Phường Thuận An,31212,Phường,
Thành phố Cần Thơ,92,Quận Thốt Nốt,923,Phường Tân Lộc,31213,Phường,
Thành phố Cần Thơ,92,Quận Thốt Nốt,923,Phường Trung Nhứt,31216,Phường,
Thành phố Cần Thơ,92,Quận Thốt Nốt,923,Phường Thạnh Hoà,31217,Phường,
Thành phố Cần Thơ,92,Quận Thốt Nốt,923,Phường Trung Kiên,31219,Phường,
Thành phố Cần Thơ,92,Quận Thốt Nốt,923,Phường Tân Hưng,31227,Phường,
Thành phố Cần Thơ,92,Quận Thốt Nốt,923,Phường Thuận Hưng,31228,Phường,
Thành phố Cần Thơ,92,Huyện Vĩnh Thạnh,924,Xã Vĩnh Bình,31211,Xã,
Thành phố Cần Thơ,92,Huyện Vĩnh Thạnh,924,Thị trấn Thanh An,31231,Thị trấn,
Thành phố Cần Thơ,92,Huyện Vĩnh Thạnh,924,Thị trấn Vĩnh Thạnh,31232,Thị trấn,
Thành phố Cần Thơ,92,Huyện Vĩnh Thạnh,924,Xã Thạnh Mỹ,31234,Xã,
Thành phố Cần Thơ,92,Huyện Vĩnh Thạnh,924,Xã Vĩnh Trinh,31237,Xã,
Thành phố Cần Thơ,92,Huyện Vĩnh Thạnh,924,Xã Thạnh An,31240,Xã,
Thành phố Cần Thơ,92,Huyện Vĩnh Thạnh,924,Xã Thạnh Tiến,31241,Xã,
Thành phố Cần Thơ,92,Huyện Vĩnh Thạnh,924,Xã Thạnh Thắng,31243,Xã,
Thành phố Cần Thơ,92,Huyện Vĩnh Thạnh,924,Xã Thạnh Lợi,31244,Xã,
Thành phố Cần Thơ,92,Huyện Vĩnh Thạnh,924,Xã Thạnh Qưới,31246,Xã,
Thành phố Cần Thơ,92,Huyện Vĩnh Thạnh,924,Xã Thạnh Lộc,31252,Xã,
Thành phố Cần Thơ,92,Huyện Cờ Đỏ,925,Xã Trung An,31222,Xã,
Thành phố Cần Thơ,92,Huyện Cờ Đỏ,925,Xã Trung Thạnh,31225,Xã,
Thành phố Cần Thơ,92,Huyện Cờ Đỏ,925,Xã Thạnh Phú,31249,Xã,
Thành phố Cần Thơ,92,Huyện Cờ Đỏ,925,Xã Trung Hưng,31255,Xã,
Thành phố Cần Thơ,92,Huyện Cờ Đỏ,925,Thị trấn Cờ Đỏ,31261,Thị trấn,
